wetterdays_JJA,precip_JJA,y,lon,lat,temp_JJA,masl,year,mu,sigma,xi,clim_mean,clim_sd,loc_gev,scale_gev,shape_gev,year_specific,spatial
7,107.697673331378,6.8,8.58329,58.3383,15.5223290008956,15,1984,-0.189280364523192,0.632753716914352,0.0882509859133571,13.1485730593607,6.99541321669629,13.7471132080482,2.70598000908372,0.559025757356479,FALSE,TRUE
8,107.362558322462,31.3,8.051999,58.150197,15.2326955709164,12,1984,-0.220674258853958,0.635201979382598,0.0881228394880169,13.1485730593607,6.99541321669629,11.6388623246831,4.1830700181709,0.171343586472268,FALSE,TRUE
11,163.652519999246,5,5.66968,58.948198,13.4418373662036,15,1984,-0.276755199173818,0.599211376520864,0.0855127508198581,13.1485730593607,6.99541321669629,12.0156850579347,4.84109799996032,0.00099999999999989,FALSE,TRUE
10,159.836063513869,10.4,5.719287,58.998697,13.513940917701,5,1984,-0.265980606977004,0.598038754753912,0.0854838742876994,13.1485730593607,6.99541321669629,11.5604400842005,2.60227982355924,0.255983348559016,FALSE,TRUE
11,172.971553076612,9,5.75919,58.866202,13.3260529872872,19,1984,-0.287994331767641,0.602056464438987,0.0856753170386675,13.1485730593607,6.99541321669629,7.29746406619709,2.78985015917423,0.0645333138448854,FALSE,TRUE
9,144.900451134341,13.4,5.257178,59.268299,13.563903680062,19,1984,-0.233686962800814,0.587748572193878,0.0848352143060303,13.1485730593607,6.99541321669629,7.19757985639946,2.54791396468796,0.001,FALSE,TRUE
22,379.526947430212,16.6,6.016683,59.854695,11.936495309715,38,1984,-0.0995207420112176,0.575138461840113,0.0846246994932872,13.1485730593607,6.99541321669629,10.0353910299476,2.56681993585542,0.001,FALSE,TRUE
19,314.589705284729,12.5,5.277681,60.2913,13.0984447258547,37,1984,-0.170571750907013,0.558494154328163,0.0835805967887742,13.1485730593607,6.99541321669629,13.4362333131583,4.27407210715382,0.105079145776748,FALSE,TRUE
10,200.360885881601,6,7.224591,61.932198,7.24017087704831,201,1984,-0.920840873397193,0.522159088635639,0.0828701680209138,13.1485730593607,6.99541321669629,11.3427917084032,3.10125799604367,0.319394718873479,FALSE,TRUE
19,301.342140027718,7.8,6.347282,62.465798,11.8019196002987,55,1984,-0.79583034457268,0.501885607599216,0.0816117063389626,13.1485730593607,6.99541321669629,12.584436803264,6.48713562056986,0.097058424610138,FALSE,TRUE
17,280.561697215407,8,7.22749,62.7413,11.8732427255246,5,1984,-0.799028233155926,0.498873344646725,0.0818688194424742,13.1485730593607,6.99541321669629,11.6408288660935,3.6482044692477,0.001,FALSE,TRUE
13,222.254655203525,6.5,7.70269,63.1257,11.8219887012736,5,1984,-0.773922278628407,0.490454623773044,0.0817153943241557,13.1485730593607,6.99541321669629,9.97859016853412,4.89234083223612,0.001,FALSE,TRUE
16,246.019490831417,15.1,10.42581,63.396,12.0678982731567,138,1984,-0.756933909977088,0.497912487729466,0.0832325690774646,13.1485730593607,6.99541321669629,10.2737157264388,3.41006978536062,0.176667612282527,FALSE,TRUE
22,332.461104877382,13,18.5437,69.0577,9.25273525987918,76,1984,-1.1679884961062,0.380181988467898,0.0817338852900638,13.1485730593607,6.99541321669629,11.1060589756086,5.52464083289334,0.001,FALSE,TRUE
14,206.523330698925,16,25.481757,69.468298,9.75901995493353,155,1984,-0.909531921256845,0.407459581004175,0.0859442270352912,13.1485730593607,6.99541321669629,10.74170374642,3.41848981848694,0.0727256407644719,FALSE,TRUE
12,184.891169398269,3,29.898316,69.725486,10.2463281799379,89,1984,-1.01589291940759,0.42485700130504,0.0886295955916131,13.1485730593607,6.99541321669629,13.964778764496,1.31123905806276,0.222219774886243,FALSE,TRUE
26,306.877072359719,21.8,11.3759,59.1231,14.3124441574678,10,1985,-0.203570815769965,0.630101503712787,0.0964237414959628,13.1561393489435,7.0365077174892,8.99723328830987,2.7959013580291,0.151399448109094,TRUE,FALSE
28,384.391909773946,18.3,11.4417,59.7138,13.7279153432383,139,1985,-0.161519855100692,0.616429801899946,0.0946652039195138,13.1561393489435,7.0365077174892,10.7499860516237,2.70069725587054,0.700253765059932,TRUE,FALSE
19,311.692050892723,11.2,10.96321,59.2307,14.8298854769047,30,1985,-0.181403193548363,0.626025308436527,0.0955636469496593,13.1561393489435,7.0365077174892,9.88051225989249,4.44602445352186,0.0398480428373221,TRUE,FALSE
30,393.418860593604,16.1,11.16601,59.5872,14.0427917383458,141,1985,-0.11876158262964,0.618381784906728,0.0947096181394074,13.1561393489435,7.0365077174892,8.49828683266371,4.17557787647075,0.0105924422380463,TRUE,FALSE
21,389.163112620104,11,11.047001,59.976504,13.8818780848359,114,1985,-0.185145494680782,0.608742407490601,0.0933442653585643,13.1561393489435,7.0365077174892,10.6509164796899,3.43384458165034,0.157605989363408,TRUE,FALSE
24,411.729912396188,14.4,11.0743,60.1883,13.4910517437195,202,1985,-0.175961542267103,0.603837158287635,0.092718450968528,13.1561393489435,7.0365077174892,9.16334812935128,3.38604466044777,0.000999999999999446,TRUE,FALSE
21,344.885799524366,8.8,10.66319,60.8,12.6198607291054,240,1985,-0.356311573909429,0.587786260394622,0.0902882675472943,13.1561393489435,7.0365077174892,11.1443437761034,3.441237144872,0.0222232565257994,TRUE,FALSE
24,348.79300315029,9.2,11.095,60.8002,13.1635518041207,141,1985,-0.31776875288254,0.589419289308117,0.0908364763111835,13.1561393489435,7.0365077174892,9.0713964652312,3.1306956617646,0.157088668573773,TRUE,FALSE
22,391.239769461594,11.3,10.4742,61.1208,11.17642645354,260,1985,-0.429570705772791,0.579446490170052,0.089047606637206,13.1561393489435,7.0365077174892,8.45610395678181,3.39215363043895,0.00927294250964973,TRUE,FALSE
14,246.814341590483,6.6,7.86,61.9067,6.40110403690148,712,1985,-0.963637138685666,0.550682969712065,0.0832740218804795,13.1561393489435,7.0365077174892,8.04475453453789,2.72126526399607,0.00099999999999989,TRUE,FALSE
20,341.516092515225,11.4,10.6887,59.4493,14.8215952272571,40,1985,-0.159721676542945,0.619843968746849,0.0945330128377984,13.1561393489435,7.0365077174892,4.48806634806526,1.41378133210392,0.155978033304491,TRUE,FALSE
29,378.774294813584,15,10.81071,59.6703,14.4355506967079,120,1985,-0.120745984517257,0.615086737918786,0.0939988727710158,13.1561393489435,7.0365077174892,10.3901498717037,6.14175196568569,0.000999999999999446,TRUE,FALSE
24,398.503579433985,10.8,10.8185,59.8775,14.1975454530566,135,1985,-0.136576397907467,0.610221968400913,0.0933625955366923,13.1561393489435,7.0365077174892,10.3674337284128,5.02357988644884,0.117219831674321,TRUE,FALSE
20,403.56770281982,21.2,10.9185,59.9683,13.8935040942642,200,1985,-0.153698211903989,0.608452436222083,0.0932065251690858,13.1561393489435,7.0365077174892,9.78545353585428,3.85926447416089,0.001,TRUE,FALSE
23,419.526873632173,12.2,10.7202,59.9423,13.8858717956034,94,1985,-0.152805035452015,0.608320205440938,0.0930355691177932,13.1561393489435,7.0365077174892,12.0501949120658,4.54407104766331,0.001,TRUE,FALSE
21,408.485462639381,16.3,10.51219,59.9058,13.9533675460427,67,1985,-0.171019373366061,0.608399610625054,0.0928850171370184,13.1561393489435,7.0365077174892,15.1263965786335,3.9171482454704,0.0321254037059761,TRUE,FALSE
24,420.405299887928,16,10.62269,59.94046,13.8247565334865,123,1985,-0.149406243478652,0.60799638410647,0.0929173717245165,13.1561393489435,7.0365077174892,13.3591595757803,4.24672656953739,0.227751940585354,TRUE,FALSE
23,393.162661456769,14,10.43581,59.8558,14.0933121614722,163,1985,-0.15106000892546,0.609294043805825,0.0929438688785433,13.1561393489435,7.0365077174892,14.1462640629185,4.68819634490128,0.246632942389641,TRUE,FALSE
22,347.392802612622,8.4,10.2478,60.15,13.1738536854805,140,1985,-0.299345231017986,0.601624119005844,0.0917874088829458,13.1561393489435,7.0365077174892,13.5567687203436,4.16494041188081,0.001,TRUE,FALSE
32,343.294077668456,4.4,9.122,60.5685,9.82350635052583,167,1985,-0.572710328252761,0.587432618108563,0.0890513688576389,13.1561393489435,7.0365077174892,11.9405204935118,3.66748793074223,0.0497415008164675,TRUE,FALSE
20,335.845993706341,12.9,10.202,59.7372,13.8858915488805,3,1985,-0.268494707402782,0.611217212367241,0.0930165637988654,13.1561393489435,7.0365077174892,12.9509649062471,4.51501139971936,0.001,TRUE,FALSE
20,365.764245782039,24.1,10.2553,59.1845,14.9403566236925,88,1985,-0.104662254723986,0.624463491994393,0.0948079704066387,13.1561393489435,7.0365077174892,13.4494878226411,3.28651155003279,0.43361846668009,TRUE,FALSE
18,367.186519938518,20.4,10.254001,59.123797,15.0584955866043,70,1985,-0.0989863993333646,0.625889389561722,0.0949956290482694,13.1561393489435,7.0365077174892,10.5697065805286,3.09542160077336,0.721100455600609,TRUE,FALSE
20,416.454477172391,12.8,9.6663,59.1405,14.2591800706823,4,1985,-0.123514837819871,0.623293610283894,0.0941965680512164,13.1561393489435,7.0365077174892,12.7031913896328,4.85012199300993,0.192234605790552,TRUE,FALSE
20,435.715035948392,25,9.59829,59.1905,13.948429472947,22,1985,-0.125830874870911,0.621858997345135,0.0939541959582231,13.1561393489435,7.0365077174892,15.9684993478361,5.53481605041791,0.0171791463799065,TRUE,FALSE
21,415.509228365604,16.6,9.1723,59.3885,12.6848682171094,26,1985,-0.259778242908442,0.615583596899367,0.0927952736738433,13.1561393489435,7.0365077174892,15.4988171877372,2.58969013686783,0.827966407334927,TRUE,FALSE
20,392.144038127879,14.4,8.7595,58.468,14.3912840760874,44,1985,-0.107803044333143,0.635747547614022,0.095141294007802,13.1561393489435,7.0365077174892,13.7471132080482,2.70598000908372,0.559025757356479,TRUE,FALSE
21,395.758151439861,19,8.58329,58.3383,14.3232216015487,15,1985,-0.108066179128214,0.638142542266006,0.0953218154898546,13.1561393489435,7.0365077174892,11.3498542244662,3.41354705422034,0.001,TRUE,FALSE
26,440.104591604754,8.2,8.051999,58.150197,13.9124175646253,12,1985,-0.076067984964789,0.640586595316133,0.0952331642415331,13.1561393489435,7.0365077174892,12.1418974084465,5.01828224353102,0.00099999999999989,TRUE,FALSE
23,369.683279931578,19.8,5.66968,58.948198,12.9826373651712,15,1985,-0.308836882254335,0.612805146504518,0.0897165628601744,13.1561393489435,7.0365077174892,11.3472754029129,2.46220261618226,0.334708900546781,TRUE,FALSE
23,366.785920524331,16.6,5.719287,58.998697,13.0282532706682,5,1985,-0.31272538981578,0.611795807035752,0.0896221263209062,13.1561393489435,7.0365077174892,7.46849297147505,2.99141656169011,0.0522900520810734,TRUE,FALSE
25,412.617163183873,9.1,5.75919,58.866202,12.7367760697913,19,1985,-0.268553938475705,0.615085131175407,0.090086044962892,13.1561393489435,7.0365077174892,7.34578828403451,2.34230435630169,0.0447198439105857,TRUE,FALSE
24,382.228245565738,8,5.257178,59.268299,13.2236943222894,19,1985,-0.295853369149347,0.603653403263204,0.0881939970905286,13.1561393489435,7.0365077174892,10.0533613085718,2.69200106747464,0.0626473063419994,TRUE,FALSE
32,554.913084307517,14.6,6.016683,59.854695,11.2237200365618,38,1985,-0.256134891922978,0.592601207711485,0.0873305842936564,13.1561393489435,7.0365077174892,13.4362333131583,4.27407210715382,0.105079145776748,TRUE,FALSE
31,522.545083649144,15,5.277681,60.2913,12.7985086364761,37,1985,-0.206602525540796,0.579386488698864,0.0850297036573537,13.1561393489435,7.0365077174892,11.4057108950874,3.1146280600123,0.266669690679656,TRUE,FALSE
15,274.670175631894,11.1,7.224591,61.932198,7.25483686029571,201,1985,-0.980368984651697,0.54762292320442,0.0823868955214056,13.1561393489435,7.0365077174892,12.584436803264,6.48713562056986,0.097058424610138,TRUE,FALSE
25,315.406587164999,7.6,6.347282,62.465798,12.0991367144078,55,1985,-0.60735918226057,0.531414586105656,0.0796077353690323,13.1561393489435,7.0365077174892,11.3969746047023,3.47063168560597,0.001,TRUE,FALSE
22,260.082191204813,9,7.22749,62.7413,12.3326720956622,5,1985,-0.671954030256084,0.528203511906249,0.0798672973285454,13.1561393489435,7.0365077174892,10.2360508774549,5.23258246103346,0.001,TRUE,FALSE
9,168.679064075057,9.8,7.70269,63.1257,12.5293054266006,5,1985,-0.803863715102806,0.520797195510092,0.079272480628333,13.1561393489435,7.0365077174892,10.294453811541,3.37779108158756,0.149800377255447,TRUE,FALSE
14,223.464224298085,8.4,10.42581,63.396,13.0669005576793,138,1985,-0.63968990164687,0.524874484464533,0.0818906152511249,13.1561393489435,7.0365077174892,11.1060589756086,5.52464083289334,0.001,TRUE,FALSE
16,198.971017463841,6,18.5437,69.0577,10.5245636790855,76,1985,-1.07126137894054,0.419771897109483,0.0745517916877511,13.1561393489435,7.0365077174892,10.8554788843306,2.14146054491111,0.539604923005714,TRUE,FALSE
8,129.325840601669,8.8,25.481757,69.468298,10.8807809633496,155,1985,-1.05359743811466,0.437376656972748,0.0820895941974962,13.1561393489435,7.0365077174892,13.964778764496,1.31123905806276,0.222219774886243,TRUE,FALSE
4,92.2128639460639,9.1,29.898316,69.725486,10.972018168298,89,1985,-1.06622651301983,0.448574807011246,0.086900988911313,13.1561393489435,7.0365077174892,11.5215257612434,4.07215583191434,0.001,TRUE,FALSE
26,306.877072359719,21.8,11.3759,59.1231,14.3124441574678,10,1985,-0.200258699139034,0.659188566507248,0.0709122730049262,13.1561393489435,7.0365077174892,8.99723328830987,2.7959013580291,0.151399448109094,FALSE,FALSE
28,384.391909773946,18.3,11.4417,59.7138,13.7279153432383,139,1985,-0.32088549556414,0.64873963816884,0.0705783623854127,13.1561393489435,7.0365077174892,10.7499860516237,2.70069725587054,0.700253765059932,FALSE,FALSE
19,311.692050892723,11.2,10.96321,59.2307,14.8298854769047,30,1985,-0.224324677073362,0.656028487570241,0.0714232185305533,13.1561393489435,7.0365077174892,9.88051225989249,4.44602445352186,0.0398480428373221,FALSE,FALSE
30,393.418860593604,16.1,11.16601,59.5872,14.0427917383458,141,1985,-0.313602395326881,0.650206524827407,0.0710021196827145,13.1561393489435,7.0365077174892,8.49828683266371,4.17557787647075,0.0105924422380463,FALSE,FALSE
21,389.163112620104,11,11.047001,59.976504,13.8818780848359,114,1985,-0.333763017016279,0.6428410722222,0.0710006702163106,13.1561393489435,7.0365077174892,10.6509164796899,3.43384458165034,0.157605989363408,FALSE,FALSE
24,411.729912396188,14.4,11.0743,60.1883,13.4910517437195,202,1985,-0.399662596883764,0.639104964475829,0.0708759561619906,13.1561393489435,7.0365077174892,9.16334812935128,3.38604466044777,0.000999999999999446,FALSE,FALSE
21,344.885799524366,8.8,10.66319,60.8,12.6198607291054,240,1985,-0.477148810186083,0.626873509392941,0.0711754200199035,13.1561393489435,7.0365077174892,11.1443437761034,3.441237144872,0.0222232565257994,FALSE,FALSE
24,348.79300315029,9.2,11.095,60.8002,13.1635518041207,141,1985,-0.419309239762055,0.628136623719553,0.0705939622599551,13.1561393489435,7.0365077174892,9.0713964652312,3.1306956617646,0.157088668573773,FALSE,FALSE
22,391.239769461594,11.3,10.4742,61.1208,11.17642645354,260,1985,-0.517574442262198,0.620538709706435,0.0712966405960835,13.1561393489435,7.0365077174892,8.45610395678181,3.39215363043895,0.00927294250964973,FALSE,FALSE
14,246.814341590483,6.6,7.86,61.9067,6.40110403690148,712,1985,-0.855848986654305,0.59876939896194,0.0744899261096674,13.1561393489435,7.0365077174892,8.04475453453789,2.72126526399607,0.00099999999999989,FALSE,FALSE
20,341.516092515225,11.4,10.6887,59.4493,14.8215952272571,40,1985,-0.251270375525784,0.651280165589758,0.0717020244058341,13.1561393489435,7.0365077174892,4.48806634806526,1.41378133210392,0.155978033304491,FALSE,FALSE
29,378.774294813584,15,10.81071,59.6703,14.4355506967079,120,1985,-0.312729901274047,0.647660394556746,0.071445972142414,13.1561393489435,7.0365077174892,10.3901498717037,6.14175196568569,0.000999999999999446,FALSE,FALSE
24,398.503579433985,10.8,10.8185,59.8775,14.1975454530566,135,1985,-0.338749923738067,0.643951153892885,0.0713494330944149,13.1561393489435,7.0365077174892,10.3674337284128,5.02357988644884,0.117219831674321,FALSE,FALSE
20,403.56770281982,21.2,10.9185,59.9683,13.8935040942642,200,1985,-0.380990719208985,0.64261015199277,0.0711770868602742,13.1561393489435,7.0365077174892,9.78545353585428,3.85926447416089,0.001,FALSE,FALSE
23,419.526873632173,12.2,10.7202,59.9423,13.8858717956034,94,1985,-0.323008246385953,0.642494155609924,0.0714548693068524,13.1561393489435,7.0365077174892,12.0501949120658,4.54407104766331,0.001,FALSE,FALSE
21,408.485462639381,16.3,10.51219,59.9058,13.9533675460427,67,1985,-0.307133543449065,0.642538636766192,0.0717500856611649,13.1561393489435,7.0365077174892,15.1263965786335,3.9171482454704,0.0321254037059761,FALSE,FALSE
24,420.405299887928,16,10.62269,59.94046,13.8247565334865,123,1985,-0.339523796394196,0.64223998079531,0.0715869177032464,13.1561393489435,7.0365077174892,13.3591595757803,4.24672656953739,0.227751940585354,FALSE,FALSE
23,393.162661456769,14,10.43581,59.8558,14.0933121614722,163,1985,-0.355685084918101,0.643213980154776,0.0718736863328697,13.1561393489435,7.0365077174892,14.1462640629185,4.68819634490128,0.246632942389641,FALSE,FALSE
22,347.392802612622,8.4,10.2478,60.15,13.1738536854805,140,1985,-0.370433794719763,0.637362677999662,0.0720046345380117,13.1561393489435,7.0365077174892,13.5567687203436,4.16494041188081,0.001,FALSE,FALSE
32,343.294077668456,4.4,9.122,60.5685,9.82350635052583,167,1985,-0.431941246717275,0.626524519133268,0.0733465699723459,13.1561393489435,7.0365077174892,11.9405204935118,3.66748793074223,0.0497415008164675,FALSE,FALSE
20,335.845993706341,12.9,10.202,59.7372,13.8858915488805,3,1985,-0.260675885724027,0.644660220995915,0.0722377353569754,13.1561393489435,7.0365077174892,12.9509649062471,4.51501139971936,0.001,FALSE,FALSE
20,365.764245782039,24.1,10.2553,59.1845,14.9403566236925,88,1985,-0.258496461692875,0.654766139933909,0.0723955121499496,13.1561393489435,7.0365077174892,13.4494878226411,3.28651155003279,0.43361846668009,FALSE,FALSE
18,367.186519938518,20.4,10.254001,59.123797,15.0584955866043,70,1985,-0.243471197176562,0.655854779118401,0.0724224712385375,13.1561393489435,7.0365077174892,10.5697065805286,3.09542160077336,0.721100455600609,FALSE,FALSE
20,416.454477172391,12.8,9.6663,59.1405,14.2591800706823,4,1985,-0.214583012185803,0.653816615470747,0.0732067956116874,13.1561393489435,7.0365077174892,12.7031913896328,4.85012199300993,0.192234605790552,FALSE,FALSE
20,435.715035948392,25,9.59829,59.1905,13.948429472947,22,1985,-0.229333399984758,0.652716301778695,0.0732775968594135,13.1561393489435,7.0365077174892,15.9684993478361,5.53481605041791,0.0171791463799065,FALSE,FALSE
21,415.509228365604,16.6,9.1723,59.3885,12.6848682171094,26,1985,-0.252661486516899,0.64789796438903,0.0737689056441512,13.1561393489435,7.0365077174892,15.4988171877372,2.58969013686783,0.827966407334927,FALSE,FALSE
20,392.144038127879,14.4,8.7595,58.468,14.3912840760874,44,1985,-0.186602337746841,0.663222809632411,0.0747069726223443,13.1561393489435,7.0365077174892,13.7471132080482,2.70598000908372,0.559025757356479,FALSE,FALSE
21,395.758151439861,19,8.58329,58.3383,14.3232216015487,15,1985,-0.161268363987678,0.665030574128783,0.0749980807788653,13.1561393489435,7.0365077174892,11.3498542244662,3.41354705422034,0.001,FALSE,FALSE
26,440.104591604754,8.2,8.051999,58.150197,13.9124175646253,12,1985,-0.148341804012232,0.666833355838064,0.0757915132076473,13.1561393489435,7.0365077174892,12.1418974084465,5.01828224353102,0.00099999999999989,FALSE,FALSE
23,369.683279931578,19.8,5.66968,58.948198,12.9826373651712,15,1985,-0.241499872680868,0.645485008064867,0.078667576228112,13.1561393489435,7.0365077174892,11.3472754029129,2.46220261618226,0.334708900546781,FALSE,FALSE
23,366.785920524331,16.6,5.719287,58.998697,13.0282532706682,5,1985,-0.239973821086566,0.644725911221943,0.0785798146015679,13.1561393489435,7.0365077174892,7.46849297147505,2.99141656169011,0.0522900520810734,FALSE,FALSE
25,412.617163183873,9.1,5.75919,58.866202,12.7367760697913,19,1985,-0.235728544614897,0.647217857214725,0.0785811161369321,13.1561393489435,7.0365077174892,7.34578828403451,2.34230435630169,0.0447198439105857,FALSE,FALSE
24,382.228245565738,8,5.257178,59.268299,13.2236943222894,19,1985,-0.275282654789317,0.638537031526757,0.0790900162641128,13.1561393489435,7.0365077174892,10.0533613085718,2.69200106747464,0.0626473063419994,FALSE,FALSE
32,554.913084307517,14.6,6.016683,59.854695,11.2237200365618,38,1985,-0.329252496029635,0.630251579697399,0.0778239116465981,13.1561393489435,7.0365077174892,13.4362333131583,4.27407210715382,0.105079145776748,FALSE,FALSE
31,522.545083649144,15,5.277681,60.2913,12.7985086364761,37,1985,-0.373483973299746,0.620261905498447,0.078637555982641,13.1561393489435,7.0365077174892,11.4057108950874,3.1146280600123,0.266669690679656,FALSE,FALSE
15,274.670175631894,11.1,7.224591,61.932198,7.25483686029571,201,1985,-0.586383982706345,0.596467273980937,0.0753348303630121,13.1561393489435,7.0365077174892,12.584436803264,6.48713562056986,0.097058424610138,FALSE,FALSE
25,315.406587164999,7.6,6.347282,62.465798,12.0991367144078,55,1985,-0.561532658616723,0.584338344963213,0.0762944043221534,13.1561393489435,7.0365077174892,11.3969746047023,3.47063168560597,0.001,FALSE,FALSE
22,260.082191204813,9,7.22749,62.7413,12.3326720956622,5,1985,-0.549930075607825,0.581927059151279,0.074994904491481,13.1561393489435,7.0365077174892,10.2360508774549,5.23258246103346,0.001,FALSE,FALSE
9,168.679064075057,9.8,7.70269,63.1257,12.5293054266006,5,1985,-0.57874169681976,0.576382052793204,0.0741954683320435,13.1561393489435,7.0365077174892,10.294453811541,3.37779108158756,0.149800377255447,FALSE,FALSE
14,223.464224298085,8.4,10.42581,63.396,13.0669005576793,138,1985,-0.648752534518871,0.579370379947149,0.0704168931579044,13.1561393489435,7.0365077174892,11.1060589756086,5.52464083289334,0.001,FALSE,FALSE
16,198.971017463841,6,18.5437,69.0577,10.5245636790855,76,1985,-1.02858999507122,0.499897871941088,0.0571359117540976,13.1561393489435,7.0365077174892,10.8554788843306,2.14146054491111,0.539604923005714,FALSE,FALSE
8,129.325840601669,8.8,25.481757,69.468298,10.8807809633496,155,1985,-1.04156619177633,0.512114300794752,0.0476242186111881,13.1561393489435,7.0365077174892,13.964778764496,1.31123905806276,0.222219774886243,FALSE,FALSE
4,92.2128639460639,9.1,29.898316,69.725486,10.972018168298,89,1985,-0.986289894319586,0.520023624492044,0.0415710986453919,13.1561393489435,7.0365077174892,11.5215257612434,4.07215583191434,0.001,FALSE,FALSE
26,306.877072359719,21.8,11.3759,59.1231,14.3124441574678,10,1985,-0.350659698147523,0.616125536037164,0.0836275904532178,13.1561393489435,7.0365077174892,8.99723328830987,2.7959013580291,0.151399448109094,TRUE,TRUE
28,384.391909773946,18.3,11.4417,59.7138,13.7279153432383,139,1985,-0.0757355668811773,0.598747613712132,0.0822663086043563,13.1561393489435,7.0365077174892,10.7499860516237,2.70069725587054,0.700253765059932,TRUE,TRUE
19,311.692050892723,11.2,10.96321,59.2307,14.8298854769047,30,1985,-0.278371575473554,0.610374361359314,0.0825034558792508,13.1561393489435,7.0365077174892,9.88051225989249,4.44602445352186,0.0398480428373221,TRUE,TRUE
30,393.418860593604,16.1,11.16601,59.5872,14.0427917383458,141,1985,-0.073971710259823,0.600875999691834,0.0820183681335225,13.1561393489435,7.0365077174892,8.49828683266371,4.17557787647075,0.0105924422380463,TRUE,TRUE
21,389.163112620104,11,11.047001,59.976504,13.8818780848359,114,1985,-0.124109552577483,0.588406912323057,0.0807862052355075,13.1561393489435,7.0365077174892,10.6509164796899,3.43384458165034,0.157605989363408,TRUE,TRUE
24,411.729912396188,14.4,11.0743,60.1883,13.4910517437195,202,1985,-0.169056753294608,0.582180200984636,0.0803057631836926,13.1561393489435,7.0365077174892,9.16334812935128,3.38604466044777,0.000999999999999446,TRUE,TRUE
21,344.885799524366,8.8,10.66319,60.8,12.6198607291054,240,1985,-0.44010281438795,0.561139748247571,0.0779073257628394,13.1561393489435,7.0365077174892,11.1443437761034,3.441237144872,0.0222232565257994,TRUE,TRUE
24,348.79300315029,9.2,11.095,60.8002,13.1635518041207,141,1985,-0.434930747005365,0.563806735628142,0.0787977054226252,13.1561393489435,7.0365077174892,9.0713964652312,3.1306956617646,0.157088668573773,TRUE,TRUE
22,391.239769461594,11.3,10.4742,61.1208,11.17642645354,260,1985,-0.512846353922015,0.550241450859901,0.0767043946079449,13.1561393489435,7.0365077174892,8.45610395678181,3.39215363043895,0.00927294250964973,TRUE,TRUE
14,246.814341590483,6.6,7.86,61.9067,6.40110403690148,712,1985,-1.00250575493468,0.509925341733665,0.0693191809928971,13.1561393489435,7.0365077174892,8.04475453453789,2.72126526399607,0.00099999999999989,TRUE,TRUE
20,341.516092515225,11.4,10.6887,59.4493,14.8215952272571,40,1985,-0.163359463637421,0.602112689441747,0.0813830945038228,13.1561393489435,7.0365077174892,4.48806634806526,1.41378133210392,0.155978033304491,TRUE,TRUE
29,378.774294813584,15,10.81071,59.6703,14.4355506967079,120,1985,-0.0578459133608109,0.59619603827352,0.0810747288544929,13.1561393489435,7.0365077174892,10.3901498717037,6.14175196568569,0.000999999999999446,TRUE,TRUE
24,398.503579433985,10.8,10.8185,59.8775,14.1975454530566,135,1985,-0.0342604395148199,0.589992205705861,0.0805656847552686,13.1561393489435,7.0365077174892,10.3674337284128,5.02357988644884,0.117219831674321,TRUE,TRUE
20,403.56770281982,21.2,10.9185,59.9683,13.8935040942642,200,1985,-0.0824601863839985,0.58786543161434,0.0805418808287752,13.1561393489435,7.0365077174892,9.78545353585428,3.85926447416089,0.001,TRUE,TRUE
23,419.526873632173,12.2,10.7202,59.9423,13.8858717956034,94,1985,-0.0515592312257112,0.587432209285455,0.0801986521615517,13.1561393489435,7.0365077174892,12.0501949120658,4.54407104766331,0.001,TRUE,TRUE
21,408.485462639381,16.3,10.51219,59.9058,13.9533675460427,67,1985,-0.038738131715559,0.587256160799828,0.0798620009668822,13.1561393489435,7.0365077174892,15.1263965786335,3.9171482454704,0.0321254037059761,TRUE,TRUE
24,420.405299887928,16,10.62269,59.94046,13.8247565334865,123,1985,-0.0378252015510074,0.58688853349458,0.0800021381105805,13.1561393489435,7.0365077174892,13.3591595757803,4.24672656953739,0.227751940585354,TRUE,TRUE
23,393.162661456769,14,10.43581,59.8558,14.0933121614722,163,1985,-0.0346268028192335,0.588296886108744,0.079831135152612,13.1561393489435,7.0365077174892,14.1462640629185,4.68819634490128,0.246632942389641,TRUE,TRUE
22,347.392802612622,8.4,10.2478,60.15,13.1738536854805,140,1985,-0.221891479479369,0.578247644200082,0.0786976394196781,13.1561393489435,7.0365077174892,13.5567687203436,4.16494041188081,0.001,TRUE,TRUE
32,343.294077668456,4.4,9.122,60.5685,9.82350635052583,167,1985,-0.580683264099055,0.558598834595851,0.0753143282734896,13.1561393489435,7.0365077174892,11.9405204935118,3.66748793074223,0.0497415008164675,TRUE,TRUE
20,335.845993706341,12.9,10.202,59.7372,13.8858915488805,3,1985,-0.168826450869176,0.590442328411923,0.0796493244344193,13.1561393489435,7.0365077174892,12.9509649062471,4.51501139971936,0.001,TRUE,TRUE
20,365.764245782039,24.1,10.2553,59.1845,14.9403566236925,88,1985,-0.166266899651097,0.607444382325534,0.0811600217640407,13.1561393489435,7.0365077174892,13.4494878226411,3.28651155003279,0.43361846668009,TRUE,TRUE
18,367.186519938518,20.4,10.254001,59.123797,15.0584955866043,70,1985,-0.170226622406254,0.609265777334143,0.0813111839993992,13.1561393489435,7.0365077174892,10.5697065805286,3.09542160077336,0.721100455600609,TRUE,TRUE
